time,car_x,car_y,steering_angle,current_velocity,position_error,cmd_vel_out
1642.995,266.864,-32.096,-0.0432,2.32,2.68,2.16
1643.446,266.820,-32.080,-0.0299,2.32,2.84,2.45
1643.646,266.759,-32.057,-0.0308,2.39,2.77,2.38
1643.845,266.673,-32.025,-0.0323,2.39,2.68,2.28
1644.046,266.568,-31.986,-0.0367,2.32,2.57,2.14
1644.246,266.513,-31.966,-0.0380,2.32,2.51,2.08
1644.446,266.452,-31.943,-0.0270,2.32,2.94,2.57
1644.648,266.421,-31.932,-0.0274,2.19,2.91,2.53
1644.846,266.306,-31.889,-0.0349,2.19,2.79,2.34
1645.046,266.232,-31.861,-0.0364,2.35,2.71,2.26
1645.246,266.177,-31.840,-0.0375,2.35,2.65,2.19
1645.445,266.109,-31.815,-0.0222,2.24,2.94,2.63
1645.645,266.025,-31.783,-0.0230,2.24,2.85,2.54
1645.846,265.999,-31.774,-0.0182,2.24,3.01,2.75
1646.046,265.889,-31.732,-0.0189,2.43,2.90,2.63
1646.251,265.820,-31.706,-0.0169,2.43,2.94,2.70
1646.457,265.770,-31.688,-0.0171,2.43,2.89,2.65
1646.646,265.696,-31.660,-0.0214,2.62,2.99,2.68
1646.846,265.627,-31.633,-0.0220,2.62,2.91,2.61
1647.046,265.523,-31.594,-0.0230,2.59,2.80,2.50
1647.246,265.459,-31.570,-0.0268,2.59,2.88,2.51
1647.446,265.398,-31.547,-0.0276,2.59,2.81,2.45
1647.646,265.332,-31.522,-0.0286,2.50,2.74,2.37
1647.846,265.191,-31.468,-0.0254,2.50,2.77,2.44
1648.046,265.140,-31.448,-0.0260,2.45,2.72,2.38
1648.247,265.071,-31.422,-0.0269,2.45,2.86,2.50
1648.446,265.032,-31.407,-0.0274,2.45,2.81,2.45
1648.646,264.893,-31.354,-0.0247,2.45,2.90,2.56
1648.846,264.853,-31.339,-0.0252,2.45,2.85,2.52
1649.046,264.761,-31.303,-0.0236,2.53,2.90,2.57
1649.246,264.665,-31.266,-0.0247,2.53,2.79,2.47
1649.445,264.581,-31.234,-0.0258,2.46,2.70,2.38
1649.646,264.519,-31.210,-0.0284,2.46,2.64,2.29
1649.845,264.421,-31.172,-0.0300,2.32,2.53,2.18
1650.046,264.350,-31.144,-0.0313,2.32,2.45,2.10
1650.245,264.309,-31.129,-0.0218,2.32,2.83,2.54
1650.446,264.241,-31.102,-0.0224,2.42,2.76,2.46
1650.647,264.188,-31.082,-0.0230,2.42,2.70,2.41
1650.854,264.109,-31.051,-0.0340,2.42,2.83,2.39
1651.046,264.043,-31.025,-0.0353,2.37,2.76,2.31
1651.246,263.985,-31.002,-0.0365,2.37,2.70,2.25
1651.446,263.873,-30.959,-0.0254,2.41,2.78,2.45
1651.646,263.840,-30.946,-0.0258,2.41,2.74,2.41
1651.847,263.787,-30.925,-0.0265,2.41,2.69,2.35
1652.046,263.661,-30.876,-0.0285,2.33,2.55,2.21
1652.246,263.607,-30.854,-0.0294,2.33,2.49,2.15
1652.446,263.523,-30.821,-0.0309,2.21,2.40,2.06
1652.645,263.414,-30.778,-0.0189,2.21,2.67,2.43
1652.847,263.367,-30.759,-0.0193,2.36,2.62,2.38
1653.045,263.313,-30.738,-0.0251,2.36,2.57,2.26
1653.246,263.251,-30.714,-0.0259,2.36,2.50,2.20
1653.446,263.186,-30.688,-0.0137,2.23,2.98,2.78
1653.662,263.098,-30.653,-0.0140,2.23,2.88,2.69
1653.846,263.024,-30.623,-0.0142,2.50,2.80,2.61
1654.046,262.964,-30.600,-0.0141,2.50,2.84,2.65
1654.246,262.903,-30.576,-0.0144,2.50,2.78,2.58
1654.445,262.794,-30.532,-0.0170,2.50,2.89,2.65
1654.646,262.727,-30.505,-0.0175,2.50,2.81,2.58
1654.845,262.683,-30.487,-0.0187,2.57,2.96,2.70
1655.045,262.532,-30.427,-0.0199,2.57,2.80,2.53
1655.245,262.464,-30.400,-0.0111,2.58,2.93,2.77
1655.446,262.401,-30.374,-0.0112,2.58,2.86,2.70
1655.645,262.306,-30.336,-0.0094,2.58,2.92,2.79
1655.846,262.208,-30.297,-0.0095,2.68,2.81,2.68
1656.053,262.144,-30.271,-0.0096,2.68,2.74,2.62
1656.246,262.100,-30.253,-0.0086,2.68,2.91,2.79
1656.446,262.000,-30.213,-0.0094,2.74,2.95,2.82
1656.646,261.930,-30.185,-0.0095,2.74,2.88,2.74
1656.846,261.809,-30.136,-0.0098,2.75,2.75,2.61
1657.046,261.737,-30.107,-0.0069,2.75,2.67,2.58
1657.246,261.666,-30.078,-0.0069,2.59,2.59,2.50
1657.445,261.571,-30.040,-0.0129,2.59,2.87,2.69
1657.646,261.501,-30.012,-0.0133,2.59,2.80,2.62
1657.846,261.439,-29.986,-0.0136,2.65,2.73,2.55
1658.046,261.348,-29.949,-0.0072,2.65,2.81,2.71
1658.245,261.223,-29.898,-0.0073,2.69,2.67,2.58
1658.445,261.190,-29.885,-0.0032,2.69,2.74,2.70
1658.646,261.118,-29.856,-0.0031,2.69,2.66,2.62
1658.845,260.986,-29.802,-0.0050,2.63,2.72,2.66
1659.046,260.923,-29.776,-0.0050,2.63,2.65,2.59
1659.246,260.849,-29.746,-0.0050,2.63,2.57,2.51
1659.446,260.786,-29.720,-0.0087,2.63,2.66,2.54
1659.645,260.708,-29.689,-0.0089,2.63,2.57,2.46
1659.846,260.592,-29.641,-0.0093,2.53,2.45,2.34
1660.053,260.552,-29.625,-0.0095,2.53,2.40,2.29
1660.258,260.472,-29.592,-0.0214,2.36,2.32,2.08
1660.446,260.438,-29.578,-0.0219,2.36,2.28,2.04
1660.646,260.359,-29.546,-0.0197,2.36,2.70,2.45
1660.846,260.258,-29.505,-0.0210,2.21,2.59,2.33
1661.046,260.198,-29.480,-0.0194,2.21,2.52,2.29
1661.246,260.163,-29.466,-0.0198,2.30,2.49,2.25
1661.446,260.089,-29.435,-0.0150,2.30,2.75,2.55
1661.645,259.996,-29.397,-0.0157,2.32,2.65,2.45
1661.846,259.940,-29.374,-0.0162,2.32,2.59,2.39
1662.045,259.856,-29.339,-0.0264,2.32,2.69,2.36
1662.248,259.793,-29.314,-0.0274,2.42,2.62,2.29
1662.446,259.745,-29.294,-0.0270,2.42,2.77,2.42
1662.645,259.686,-29.269,-0.0280,2.42,2.71,2.35
1662.846,259.619,-29.242,-0.0275,2.37,2.86,2.49
1663.046,259.529,-29.204,-0.0290,2.37,2.76,2.39
1663.246,259.460,-29.176,-0.0303,2.40,2.69,2.31
1663.446,259.400,-29.151,-0.0315,2.40,2.62,2.24
1663.645,259.295,-29.107,-0.0321,2.25,2.51,2.14
1663.846,259.215,-29.074,-0.0339,2.25,2.42,2.04
1664.045,259.131,-29.039,-0.0301,2.10,2.92,2.51
1664.245,259.067,-29.012,-0.0312,2.10,2.85,2.44
1664.446,259.021,-28.993,-0.0321,2.10,2.80,2.38
1664.645,258.938,-28.958,-0.0329,2.32,2.95,2.51
1664.846,258.855,-28.924,-0.0345,2.32,2.86,2.41
1665.045,258.768,-28.887,-0.0350,2.48,2.99,2.51
1665.246,258.709,-28.862,-0.0361,2.48,2.93,2.44
1665.445,258.615,-28.823,-0.0382,2.41,2.83,2.34
1665.646,258.556,-28.798,-0.0331,2.41,2.76,2.34
1665.846,258.473,-28.763,-0.0348,2.41,2.67,2.25
1666.046,258.433,-28.746,-0.0356,2.29,2.63,2.20
1666.245,258.310,-28.694,-0.0395,2.29,2.84,2.33
1666.446,258.271,-28.677,-0.0404,2.33,2.80,2.29
1666.646,258.190,-28.643,-0.0354,2.33,2.98,2.49
1666.846,258.159,-28.629,-0.0360,2.33,2.94,2.46
1667.046,258.043,-28.580,-0.0270,2.41,3.00,2.62
1667.259,257.985,-28.556,-0.0277,2.41,2.94,2.56
1667.460,257.907,-28.522,-0.0288,2.48,2.85,2.47
1667.646,257.780,-28.467,-0.0273,2.48,2.85,2.49
1667.846,257.745,-28.452,-0.0278,2.48,2.81,2.45
1668.045,257.688,-28.428,-0.0245,2.48,2.91,2.57
1668.245,257.565,-28.375,-0.0260,2.51,2.77,2.44
1668.445,257.506,-28.350,-0.0194,2.51,2.71,2.46
1668.646,257.419,-28.312,-0.0201,2.51,2.61,2.36
1668.845,257.385,-28.298,-0.0204,2.39,2.58,2.33
1669.046,257.326,-28.272,-0.0111,2.39,2.83,2.68
1669.249,257.211,-28.222,-0.0113,2.39,2.70,2.55
1669.445,257.122,-28.184,-0.0158,2.51,2.73,2.52
1669.646,257.074,-28.163,-0.0160,2.51,2.68,2.47
1669.847,257.006,-28.134,-0.0164,2.47,2.60,2.40
1670.047,256.972,-28.118,-0.0066,2.47,2.72,2.63
1670.246,256.852,-28.066,-0.0063,2.47,2.59,2.51
1670.446,256.783,-28.037,-0.0012,2.51,2.81,2.79
1670.646,256.722,-28.010,-0.0009,2.51,2.74,2.73
1670.847,256.621,-27.966,-0.0019,2.66,2.76,2.74
1671.046,256.538,-27.930,-0.0015,2.66,2.67,2.65
1671.245,256.459,-27.895,-0.0067,2.63,2.77,2.68
1671.446,256.408,-27.873,-0.0067,2.63,2.72,2.63
1671.650,256.321,-27.835,-0.0067,2.63,2.62,2.54
1671.845,256.218,-27.790,-0.0053,2.58,2.67,2.60
1672.048,256.137,-27.754,-0.0052,2.58,2.58,2.51
1672.273,256.126,-27.749,-0.0052,2.58,2.57,2.50
1672.451,256.003,-27.696,0.0197,2.52,2.43,2.21
1672.696,255.903,-27.652,0.0221,2.52,2.33,2.08
1672.899,255.846,-27.627,0.0186,2.35,2.64,2.40
1673.095,255.768,-27.592,0.0202,2.35,2.55,2.31
1673.297,255.739,-27.580,0.0234,2.35,2.52,2.24
1673.796,255.652,-27.542,0.0256,2.36,2.42,2.13
1673.995,255.547,-27.496,0.0234,2.36,2.31,2.05
1674.196,255.514,-27.481,0.0242,2.19,2.27,2.01
1674.397,255.464,-27.459,0.0256,2.19,2.22,1.95
1674.596,255.364,-27.416,0.0250,2.03,2.11,1.86
1674.796,255.298,-27.387,0.0269,2.03,2.04,1.78
1674.999,255.249,-27.365,0.0107,2.03,2.87,2.72
1675.211,255.203,-27.346,0.0110,1.87,2.82,2.67
1675.395,255.112,-27.306,0.0119,1.87,2.72,2.57
1675.596,255.067,-27.286,0.0165,2.05,2.88,2.66
1675.796,255.011,-27.262,0.0172,2.05,2.82,2.59
1675.996,254.913,-27.219,0.0185,2.24,2.72,2.48
1676.196,254.842,-27.188,0.0195,2.24,2.64,2.39
1676.407,254.804,-27.172,0.0201,2.24,2.60,2.35
1676.596,254.731,-27.140,0.0224,2.36,2.72,2.43
1676.795,254.671,-27.114,0.0042,2.36,3.17,3.10
1676.996,254.576,-27.072,0.0043,2.49,3.07,3.00
1677.196,254.518,-27.047,0.0045,2.49,3.00,2.94
1677.396,254.448,-27.016,-0.0115,2.49,3.14,2.96
1677.595,254.297,-26.951,-0.0129,2.68,2.97,2.79
1677.796,254.227,-26.921,-0.0137,2.68,2.90,2.71
1677.996,254.160,-26.892,-0.0678,2.77,3.03,2.16
1678.196,254.103,-26.867,-0.0707,2.77,2.97,2.09
1678.396,254.056,-26.846,-0.0695,2.77,3.12,2.20
1678.596,253.934,-26.793,-0.0756,2.60,2.99,2.05
1678.796,253.848,-26.755,-0.0803,2.60,2.89,1.94
1678.999,253.819,-26.743,-0.0820,2.37,2.86,1.90
1679.196,253.731,-26.704,-0.0521,2.37,2.93,2.26
1679.396,253.668,-26.676,-0.0226,2.26,3.12,2.79
1679.596,253.582,-26.638,-0.0237,2.26,3.03,2.69
1679.796,253.524,-26.612,-0.0244,2.26,2.96,2.62
1679.996,253.469,-26.588,-0.0242,2.56,3.01,2.67
1680.195,253.381,-26.549,-0.0254,2.56,2.91,2.57
1680.413,253.321,-26.523,-0.0231,2.51,2.95,2.63
1680.596,253.204,-26.471,-0.0246,2.51,2.82,2.49
1680.796,253.156,-26.449,-0.0327,2.51,2.87,2.44
1680.996,253.106,-26.427,-0.0337,2.46,2.82,2.38
